gene,gene_score_add,pval_gs,chr,tss_pos,gene_score_prom,gene_score_enh,n.cpg.gene,n.cpg.sig.gene,n.cpg.in.eQTR,cpg_id,pos,tss_dist,pval,padj,meth.change
XKR3,5.3737291665139,0.417,chr22,16821699,,5.3737291665139,3,0,3,2133948,17247296,-425597,0.241575881355337,0.679558526241629,-7.94366986619051
XKR4,173.343666922529,0.223,chr8,56014587,158.620001304553,14.7236656179759,75,0,0,981236,56015655,1068,0.0320711109633001,0.397603115359809,43.0861997130148
XKR6,40.8386463404677,0.546,chr8,11059342,14.2536264131254,26.5850199273423,17,0,0,949955,11065462,-6120,0.0700569767690172,0.490203025376715,30.6880178171119
XKR7,149.82560949432,0.122,chr20,30555953,125.408181767405,24.4174277269145,17,1,0,2059184,30556769,816,0.00888688460191491,0.278219485751357,28.420456528536
XKR8,565.549251903536,0.004,chr1,28286483,492.367839072576,73.1814128309599,30,0,0,51477,28286429,-54,0.0159310151124636,0.327612727267002,34.3070090849501
XKR9,206.57352050579,0.196,chr8,,,206.57352050579,36,0,36,988994,70744793,,0.0211717080514075,0.355560198973562,50.5201564947258
XLOC_007697,133.675147155392,0,chr9,44182719,-0.142710477273239,133.532436678119,76,2,0,1062931,44227373,-44654,0.00427558300891682,0.228066068907889,47.1589690765154
XLOC_008559,1.4620907266541,0.888,chr10,92707056,1.34715936010025,0.114931366553848,3,0,0,1207098,92707692,636,0.639174771224465,0.889722239726033,3.96252583278048
XLOC_009911,20.1718167435199,0.127,chr12,121342497,,20.1718167435199,11,0,0,1442987,121370929,28432,0.0159084759247274,0.327563867508465,23.4065640252536
XPNPEP1,774.894652116974,0.001,chr10,111683004,753.437680981336,21.4569711356379,43,0,11,1223217,111683021,-17,0.0135023931617737,0.313541246618885,42.0353576530454
XPNPEP3,184.349944669754,0.147,chr22,40857097,-11.8508289126521,172.499115757102,47,0,45,2168817,40783744,-73353,0.0123118009578158,0.3056090947027,-39.8733784320007
XPO1,120.1356940082,0.202,chr2,61765491,110.496694238383,9.63899976981739,28,0,0,241248,61846537,-81046,0.028334305007558,0.384488312536729,20.6502937870585
XPO5,86.6742927387896,0.331,chr6,43543775,80.690864811967,5.9834279268226,11,0,0,742245,43542966,809,0.0495620532771004,0.447184522147552,31.8853840330721
XPO6,13.2095582531775,0.297,chr16,28211920,,13.2095582531775,22,0,22,1704142,28216008,-4088,0.0220207836845606,0.358822212894416,14.5672264909124
XPOT,1901.44799604975,0,chr12,64798171,1898.94627524311,2.50172080663578,19,7,1,1406421,64798745,574,0.000208726771944814,0.104900901840151,65.6944530791284
XRCC1,113.655888162158,0.566,chr19,43580473,29.6802755046827,83.9756126574756,41,1,30,2008372,43979519,-399046,0.00861775952463219,0.275776669275432,35.9126830838138
XRCC2,191.421592009586,0.147,chr7,152373226,112.69234063754,78.7292513720465,40,0,7,928598,152373114,112,0.0216677593663575,0.357653997861719,38.2925965051106
XRCC3,759.695902070578,0,chr14,103715504,,759.695902070578,140,8,140,1583413,104096391,-380887,0.000470365874966143,0.127787396942937,51.7889951281807
XRCC4,0.213290301379463,0.849,chr5,82373227,-0.213290301379463,,1,0,0,636603,82373240,13,0.871753238022945,0.967182605032686,-2.09742817548577
XRCC5,861.090051776763,0.003,chr2,216974070,495.162911088936,365.927140687827,27,0,11,333048,216974227,157,0.0119872163915083,0.303412756593021,40.4871109197942
XRCC6,2.99167127992709,0.791,chr22,41621119,,2.99167127992709,8,0,8,2170907,41927706,306587,0.201005505634433,0.647101438695558,6.77312782590251
XRN1,281.182290997651,0.031,chr3,142166904,280.757587920164,0.424703077486808,5,1,0,448748,142166895,9,0.00573212988727208,0.24549878166569,47.6833697302922
XRN2,228.958997852898,0.078,chr20,21284135,218.014072711286,10.9449251416121,23,0,0,2053539,21284392,257,0.0252942482826299,0.373195094678508,43.2670458508139
XRRA1,715.778823429032,0,chr11,74949200,,715.778823429032,41,4,41,1319381,74437867,511333,0.00406080809730568,0.224358161424698,49.7533348498646
XXYLT1,408.936437727448,0.073,chr3,194991888,193.24157283033,215.694864897118,82,0,8,478202,194980574,11314,0.016781147329125,0.332850117819387,42.826556318679
XXYLT1-AS1,175.096078951797,0.023,chr3,194815316,37.2681700415085,137.827908910289,100,3,0,477815,194735862,-79454,0.00596127099761728,0.247758034612763,45.3142638143058
XXYLT1-AS2,2.68533020524989,0.332,chr3,195147871,,2.68533020524989,4,0,4,478032,194865631,-282240,0.150386830429392,0.599434420019702,-20.9498826814058
XXbac-BPG181B23.7,492.69424702673,0.016,chr6,31395495,,492.69424702673,102,2,102,726757,31370995,24500,0.00229936002025818,0.192296240107846,51.8359931296328
XXbac-BPG248L24.12,149.073901331368,0.289,chr6,31356647,,149.073901331368,129,2,129,726914,31467326,110679,0.00372933542291258,0.218610313639411,32.2108569625691
XXbac-BPG252P9.10,29.2536627185846,0.275,chr6,30742929,,29.2536627185846,60,1,60,726914,31467326,724397,0.00372933542291258,0.218610313639411,32.2108569625691
XXbac-BPG283O16.9,172.313737366559,0.07,chr6,30286054,,172.313737366559,177,3,177,724805,29910986,375068,0.000206218583071344,0.104836843948449,72.5622709752242
XXbac-BPG299F13.17,270.374964937789,0.035,chr6,31198037,-0.0390805110369999,270.335884426752,110,4,110,726674,31276654,-78617,0.00292951515993183,0.204398311045321,54.8808668971042
XXbac-BPGBPG55C20.2,0.326158546275749,0.343,chr6,57913911,,0.326158546275749,2,0,2,749747,58291139,-377228,0.196229963303681,0.642841687725452,12.8081662364584
XXcos-LUCA16.1,4.74330015340122,0.081,chr3,50239618,,4.74330015340122,3,0,3,397070,50176532,-63086,0.0654620805483441,0.481159485525734,-32.6591473384337
XXyac-YM21GA2.7,97.6877144261933,0.286,chr9,87859399,,97.6877144261933,35,0,35,1079292,90439956,-2580557,0.0168669151907227,0.33338632119829,-31.338848535188
XXyac-YX65C7_A.2,34.2223792266003,0.055,chr6,169213254,,34.2223792266003,9,0,9,808481,169613293,400039,0.0173923934233854,0.336688144466292,-46.5618985522455
XYLB,2.11736807396369,0.965,chr3,38388250,0.696372936401425,1.42099513756227,5,0,0,385210,38381238,-7012,0.402004598766236,0.782483244052492,7.92347301839045
XYLT1,2175.65062972533,0,chr16,17564817,2065.97979473929,109.670834986043,130,8,7,1693906,17565151,-334,4.51514440428066e-05,0.075616818322804,54.4669302120107
YAF2,0.191315232853981,0.464,chr12,42238349,,0.191315232853981,2,0,2,1387114,42682577,-444228,0.465987395664642,0.814862422191733,10.4654054446084
YAP1,90.3461832572007,0.24,chr11,101983178,84.6755674578756,5.67061579932513,10,0,0,1333301,101983410,232,0.0713295822641188,0.492283272456417,28.6524369155589
YARS1,291.248962311122,0.011,chr1,33283633,291.248962311122,,6,0,0,58338,33283901,-268,0.0565726767609608,0.462728663334983,25.5780789277145
YARS2,585.058612067193,0,chr12,32908831,578.037602953236,7.02100911395659,11,1,1,1383959,32908050,781,0.0013582915606069,0.167941469849213,56.3542074971071
YBEY,617.903056966583,0.026,chr21,46286337,,617.903056966583,140,2,140,2132433,47716530,1430193,0.00195293824439445,0.184799902454117,53.6612240410263
YBX1,1034.56848650684,0,chr1,43148806,1030.92165171503,3.64683479181164,25,3,0,69564,43148572,-234,0.000633738642480272,0.139398578935027,50.0255283046794
YBX1P1,0.490547733020854,0.442,chr14,66013789,,0.490547733020854,1,0,1,1548992,65724002,289787,0.370623203509842,0.765159052719505,5.18855596450747
YBX2,1065.41544056744,0,chr17,7294615,976.186134029873,89.2293065375708,50,7,7,1779063,7184193,110422,0.00076256897394526,0.14571980523298,47.6185113749997
YBX2P1,1.72376652568464,0.641,chr10,123991910,,1.72376652568464,8,0,8,1235032,125788381,1796471,0.106490370992605,0.547021008991048,4.07804038629478
YBX3,31.7208740575983,0.002,chr12,10723312,,31.7208740575983,4,0,4,1371615,10876147,-152835,0.0103026567146772,0.291622784984647,36.2970631635177
YBX3P1,491.105848047143,0.006,chr16,31580845,488.736663973969,2.36918407317398,11,1,0,1711650,31580255,590,0.00957403167283056,0.284919234098246,44.9144087859555
YDJC,30.2587953131225,0.012,chr22,21630064,,30.2587953131225,17,2,17,2142780,21983660,-353596,0.00336081210244411,0.212177372062976,-34.9274428564806
YEATS2,90.1760659198925,0.414,chr3,183415605,78.3512324458402,11.8248334740524,12,0,0,468597,183415924,319,0.0521822024441512,0.453193083006393,31.0825367774875
YEATS2-AS1,16.1328209194173,0.724,chr3,183810474,-2.0223095146333,14.1105114047841,26,0,18,468741,183536297,274177,0.078792621056669,0.50488236363832,10.8630178105817
YEATS4,1171.75933290608,0.001,chr12,69753522,793.313364803258,378.445968102823,27,4,20,1409362,69754057,535,0.00140114533855432,0.169316861673441,57.1518124847215
YES1,680.159169483595,0,chr18,812243,679.607709689595,0.551459794000291,30,1,0,1877738,812105,138,0.00833425429517619,0.273286181631491,48.3536383054321
YIF1A,20.2464431842758,0.003,chr11,66289170,,20.2464431842758,15,0,15,1305272,66043878,245292,0.0165969465601691,0.331621695908242,13.3299617031906
YIF1B,277.828333225648,0.105,chr19,38317273,,277.828333225648,68,2,68,1999556,38852512,-535239,0.00314208019109455,0.207983605127902,49.6006324229741
YIPF1,35.88506426439,0.043,chr1,53889834,,35.88506426439,10,1,10,80576,54355408,-465574,0.00284295093079059,0.202639381451181,39.8943359817637
YIPF3,247.659652799242,0.134,chr6,43484664,101.117112211567,146.542540587676,16,1,9,742168,43482079,2585,0.00705053106925514,0.259505824653297,27.9414237099103
YIPF4,250.471111284024,0.02,chr2,32502972,250.471111284024,,8,1,0,222893,32503001,29,0.00280426501673395,0.201900457508501,49.7976026242386
YIPF5,146.596485718127,0.065,chr5,144170714,,146.596485718127,18,1,18,668300,143550356,620358,0.00555047620864898,0.243568939647168,41.3833318735245
YIPF7,4.8962260903249,0.688,chr4,44653658,,4.8962260903249,8,0,0,519912,44571435,82223,0.171551242141136,0.620163935388896,6.50160436374987
YJEFN3,147.627646692136,0.065,chr19,19529364,,147.627646692136,122,1,122,1979768,19627205,97841,0.00206704067636423,0.187624514229689,34.33660302425
YJU2,222.210973292501,0.017,chr19,4247076,218.958807153245,3.25216613925543,8,1,0,1944935,4246912,-164,0.00471095872076077,0.233986729328735,50.458678018352
YLPM1,130.278755263697,0.171,chr14,75230018,126.074728168421,4.20402709527594,13,0,0,1557019,75230526,508,0.104036214124766,0.543598600155575,27.7842886804182
YME1L1,86.7123788805655,0.295,chr10,27154823,-6.37968647960895,80.3326924009565,19,1,17,1164178,27444604,-289781,0.00208948747535152,0.18795738769296,52.8679352011017
YOD1,564.735103419038,0.002,chr1,207224422,563.872523076088,0.862580342949692,12,2,1,161334,207223428,994,0.00643550933529106,0.253698546132098,44.2540600909686
YPEL2,1156.65111006231,0,chr17,57409015,1147.03566313546,9.61544692685216,32,4,0,1837780,57409214,199,0.000178568974960234,0.101501468044882,59.2930529513376
YPEL3,954.638033388725,0,chr16,30096244,6.74613181663463,947.891901572091,135,14,135,1707946,30021859,74385,0.000477381483098617,0.12872766202327,57.6241220074511
YPEL4,174.677949809926,0.089,chr11,57649944,114.469572604251,60.208377205675,14,1,7,1292190,57555979,93965,0.00782982730102141,0.268502137501132,44.2318920531814
YRDC,1241.86611244023,0,chr1,38273880,1203.65048219913,38.215630241108,30,5,14,64006,38273771,109,0.000500148398531962,0.13081355332469,51.9916759151586
YTHDC2,86.1438326975073,0.177,chr5,113513683,,86.1438326975073,21,0,21,648177,112849491,-664192,0.0463935784077326,0.439464454299826,37.5165690446379
YTHDF1,625.34678354823,0.005,chr20,61847483,614.864550903855,10.4822326443751,37,2,0,2097866,61848053,-570,0.00408890918326776,0.225051691838132,52.868697766889
YTHDF2,303.816803429138,0.048,chr1,28736621,183.428351415802,120.388452013336,19,2,10,52791,29101792,365171,0.00359871754552684,0.216666213878105,47.2181064439662
YTHDF3-AS1,62.7108561600875,0.481,chr8,64081001,39.0783466178005,23.632509542287,17,0,3,985526,64078976,2025,0.0757619123424659,0.499890872284437,22.3077087793902
YWHAB,146.351401883356,0.042,chr20,44885676,,146.351401883356,35,1,35,2073710,43514810,-1370866,0.00579168720164913,0.24626337261955,48.2354999330714
YWHAE,1096.91622962677,0.001,chr17,1303516,1070.68131751947,26.2349121072957,50,5,9,1767721,1302906,610,0.000203166989563401,0.104654323348366,46.6769795149874
YWHAEP1,7.22650284449248,0.984,chr7,63894070,-0.263669251651632,6.96283359284085,20,0,0,862293,63952831,58761,0.089580682336755,0.522415722111134,-20.3443254168262
YWHAEP7,84.6111532110657,0.004,chr17,36244363,,84.6111532110657,22,2,0,1810902,36179591,64772,0.000522508884686634,0.132066164944418,32.1627064160851
YWHAG,327.175039432857,0.043,chr7,75988308,208.801743400023,118.373296032834,50,1,24,877493,75977303,11005,0.0027765611267165,0.201336285462801,53.5570925413428
YWHAH,847.048485141731,0.003,chr22,32340520,546.222749790341,300.82573535139,58,2,43,2156589,32340241,-279,0.00276860083597848,0.201312951659813,53.5976329155471
YWHAQ,98.9383401928518,0.386,chr2,9771126,61.6351500463065,37.3031901465453,48,0,0,203679,9832671,-61545,0.0320815720377646,0.397615792240162,11.5782327484663
YWHAZ,412.235554272041,0.031,chr8,101964248,343.175618770469,69.0599355015724,67,3,5,1004081,101963931,317,0.00166207261633836,0.177563195650334,32.6794508728675
YY1,1474.53859342369,0,chr14,100705480,1247.74736022706,226.79123319663,63,4,1,1577065,100706877,1397,0.000134570855170966,0.0932034039129106,67.4840444845663
YY1AP1,266.33612492962,0.016,chr1,155658819,204.386366835537,61.9497580940823,10,1,8,128531,155658817,2,0.00411681982701898,0.225557095029969,44.873195149304
YY1P2,6.67255330320067,0.635,chr2,139654893,,6.67255330320067,20,0,0,295667,139683380,28487,0.056048732795103,0.461614868309221,17.632577512472
Y_RNA,4.66204844461791,0.487,chr3,125528349,,4.66204844461791,28,0,28,480109,195955799,-70427450,0.0574203168075783,0.464597892756523,-7.6181328590352
Z83844.1,119.516609392697,0.057,chr22,37658377,,119.516609392697,52,0,52,2163331,38035606,-377229,0.0193515779664737,0.346848588287113,33.2893581455654
Z84721.4,0.0173564278859735,0.606,chr16,168679,,0.0173564278859735,1,0,1,1667167,859826,691147,0.678405574294479,0.904437334962209,0.895043256865004
Z97634.3,5.67509982030479,0.105,chr16,382097,,5.67509982030479,7,0,7,1664899,433740,51643,0.0521110330526285,0.45317050482166,30.3609616989018
ZACN,97.5861874945755,0.167,chr17,74075262,84.4596109721211,13.1265765224543,12,0,0,1857039,74077726,2464,0.0760960519158888,0.500396758386197,-14.4342510731269
ZADH2,1389.6325737965,0,chr18,72917468,1049.72021463649,339.912359160007,118,8,15,1919465,72917448,20,0.000674939758144719,0.14139654888614,54.406936558159
ZAP70,267.4928118795,0.036,chr2,98350868,168.51502375903,98.97778812047,60,2,0,264632,98353469,2601,0.00573098845141742,0.24549878166569,-39.010731802851
ZAR1,187.087471252628,0.152,chr4,48492268,181.498933056519,5.58853819610942,22,0,0,521455,48491895,-373,0.0168413177412841,0.333163792145399,44.0658910402177
ZAR1L,44.5760781528967,0.168,chr13,32889500,,44.5760781528967,20,0,0,1475356,32885590,3910,0.0250719792730666,0.372269795643855,15.0426081808831
ZASP,7.35741588174682,0.765,chr7,100172842,-4.6690551900312,2.68836069171562,8,0,0,891117,100173821,-979,0.183412479150741,0.631135646832036,-16.008851742641
ZBBX,117.74680864452,0.096,chr3,167098071,106.141070647967,11.6057379965536,15,0,0,459683,167097964,107,0.0198243925624962,0.349352062620817,30.460173351085
ZBED2,3.03689726374632,0.96,chr3,111314193,,3.03689726374632,10,0,0,426884,111332769,-18576,0.355465711683264,0.756147145871044,5.35399931498998
ZBED3-AS1,51.2533362930916,0.226,chr5,76382622,51.2533362930916,,3,0,0,632596,76382847,225,0.173112121998483,0.621586082576641,17.850126760529
ZBED4,613.195413082423,0.128,chr22,49853842,229.905549344143,383.289863738279,167,0,96,2187811,50223726,369884,0.0184044554571266,0.342278979099424,22.2245218966633
ZBED5-AS1,380.21240105256,0.011,chr11,10879763,241.328476075922,138.883924976638,55,5,4,1266831,10953094,73331,0.000180034904326364,0.10165589405984,58.1310456684604
ZBED6CL,169.649785205696,0.289,chr7,150329789,0.349726957714204,169.300058247982,52,0,48,924888,150062426,-267363,0.0217031925421917,0.357839588271843,35.6164333273506
ZBED8,19.0145591194803,0.717,chr5,159827104,18.5652660984207,0.449293021059581,5,0,0,678639,159827668,-564,0.028757870416188,0.386258319405392,18.0381870432377
ZBED9,545.227196401301,0.007,chr6,28555075,216.843199699739,328.383996701562,32,3,0,723437,28565681,-10606,0.00126502996612491,0.164869041956842,47.6885606556652
ZBP1,3.73788618547349,0.259,chr20,57620576,,3.73788618547349,8,0,8,2087983,56203878,1416698,0.110694150038007,0.552702118743969,25.3975225144564
ZBTB1,407.65136933495,0.012,chr14,64971487,407.65136933495,,3,0,0,1548012,64971664,177,0.011055714092691,0.297331654599937,38.9188225728554
ZBTB10,371.996410314238,0.04,chr8,81397827,312.175160125762,59.8212501884755,81,0,0,993802,81398107,280,0.0132168757409265,0.311549836517801,43.3025375100982
ZBTB11,175.136965842728,0.033,chr3,101395976,175.136965842728,,4,0,0,423091,101395691,285,0.0415953514472346,0.427134135824534,29.2900236655808
ZBTB11-AS1,392.110325718671,0.048,chr3,101395273,209.300927854155,182.809397864516,41,1,21,423040,101356486,-38787,0.00287455960959541,0.203236103860272,39.7978733259771
ZBTB12,900.442452779711,0.023,chr6,31901992,86.0866759789016,814.35577680081,213,5,203,726757,31370995,530997,0.00229936002025818,0.192296240107846,51.8359931296328
ZBTB14,494.768987944325,0.012,chr18,5295725,489.436704381614,5.33228356271029,30,2,0,1880499,5294830,895,0.00644309511608977,0.25382728378045,45.1621303306065
ZBTB16,1060.42182015725,0,chr11,113933932,812.399955072847,248.021865084399,67,3,0,1339487,113962967,29035,2.65000079960138e-07,0.0379997070096205,60.9481936683345
ZBTB18,929.726688548174,0,chr1,244212240,869.225797105771,60.5008914424032,66,1,0,189735,244212507,267,0.000553416598067669,0.134165493190695,52.3855901059359
ZBTB2,185.942231641502,0.268,chr6,151712694,179.104276013857,6.83795562764446,38,0,0,792362,151711230,1464,0.0505049241039457,0.449288124431446,24.2772376053371
ZBTB20,12.7600040370626,0.83,chr3,114102489,6.17601445776518,6.58398957929739,16,0,0,428485,114127691,-25202,0.167354863041132,0.616515260037736,24.2057167281271
ZBTB20-AS1,2.52107189821551,0.708,chr3,114070657,-0.294035947875858,2.22703595033965,2,0,0,428449,114057664,-12993,0.436303998123495,0.800503695805905,-7.00622575857895
